,lat,lon,country,rating,wait,distance_from_spot,text,country_group,new
857,50.03354327403418,8.593188438746967,DE,2.0,,,"just local traffic, bad spot

―Anonymous, March 2016",DE,5.0
13,47.5479246358713,9.728781670328976,DE,2.0,60.0,,"It's a bad place if you want to go direction west to highway A81, Konstanz or what so ever.
Well it maybe a good spot if you wanna go south because people leave the high way here to avoid toll in Bregenz. I then got a lift to station and took the train back home since it was my last 100 km :)

―Phoeni.x ger (Hitchwiki), July 2014",DE,5.0
1069,50.76992355384995,6.035316231981986,DE,2.0,,,"good place to hh
direction of Liege, Namur, Bruxeles. Hh  times and stops only womens :)

―Anonymous",DE,5.0
561,49.01488127231016,12.061940073966303,DE,2.0,,,"got a ride to Munich after 20 min of waiting on a Saturday around noon.
not very good place to stop for drivers but its absolutely possible.

―Anonymous, January 2020",DE,5.0
164,47.97571983302565,8.820137606573773,DE,2.0,30.0,,"Not very good to get to the West (B311), but there aren't any good spots to hitchhike West. So just walk there (not through the tunnel) and try your luck.

―Anonymous, April 2014",DE,5.0
2273,53.56172292341844,10.40854865312051,DE,2.0,15.0,,"Naja 

―Anonymous, March 2015",DE,5.0
1819,52.21666915153574,8.824905395507963,DE,2.0,,,"I once made the mistake of standing here for direction east. Traffic is already too fast and the spot is illegal. Just stand inside the city and you'll do much better.

―Anonymous, February 2014",DE,5.0
2274,53.5647829520443,9.89876747131348,DE,2.0,59.0,,"I've left Hamburg Direction A1 south (Dortmund) a couple of times from this spot. Very little space for you to stand and for the car driver to stop. You will have to decide quickly whether you hop in or not, otherwise you might block the traffic. Sometimes I waited less than 10 min, other times more than one hour. 

―Anonymous, January 2012

i used this place once when the next on-ramp (othmarschen, about 1km walking distance) was closed. it was okay but not great, quite uncomfortable to stand and to stop. if possible, use othmarschen.

―Posiputt (Hitchwiki), July 2012

I live in Hamburg and use this place frequently. I'd say its average...as aforementioned there is little space to stop, but don't despair, somehow you will always get awy from from here!

―Anonymous, August 2017

Ramp 28; south: Horrible ramp with very little place to safely stop, but so much traffic that the statistics start working in your favour. Stood here for 40 minutes in direction Osnabrck. 

―Anonymous",DE,5.0
2275,53.56581510194499,10.121965074538704,DE,2.0,,,,DE,5.0
570,49.0493591877922,8.23815822601318,DE,2.0,,,"some strange guys let me there with my friend on the road to Prague, at midnight, in the forest... bad plan. If it happens to you, cross the bridge and walk 30minutes to Wrth, There is a metro station to Karlshrue

―Anonymous",DE,5.0
867,50.052589185027706,8.573974731245185,DE,2.0,30.0,,"This seems to be an obsolete marker as they have changed all the roads at the airport. Maybe an admin can delete it?

―Anonymous, May 2011",DE,5.0
473,48.77305213630097,13.507279634477646,DE,2.0,20.0,,"Shitty place.

―Anonymous, July 2015",DE,5.0
2279,53.59020460537942,10.393115222447264,DE,2.0,15.0,,,DE,5.0
870,50.05280388388928,8.5855289697651,DE,2.0,,,,DE,5.0
151,47.933970717901,10.093901395767,DE,2.0,75.0,,"If somebody tells you to go from Memmingen direction Lindau this way - don't believe them. It's a rather bad spot. I waited around 1-1,5 hours to get to the next rest area, which is on the wrong side of the highway and wasn't very cool either.

―Anonymous, July 2011",DE,5.0
454,48.724241561196145,8.24572900349265,DE,2.0,,,"2 guys took me and my friend up to Freudenstadt. They just finished their job at Baden-Baden and they would come back to Freudenstadt. We had to ask to get a ride.

―Gustavobretz (Hitchwiki), October 2013

small gas station. not good for people to see you but it's ok to ask them when they stop to fill the tank. there is a water-fall close to it and a small store to buy some food

―Anonymous, October 2013",DE,5.0
11,47.54781991897687,9.689802784523359,DE,2.0,,,"looks like a good spot, cuz all the traffic which leaves the island has to pass this (perfect)spot. but somehow in almost 2 hours just a lady stopt. 

―Anonymous",DE,5.0
2283,53.5997316706708,11.4604085683823,DE,2.0,,,"It might be wise to either walk to the A14 or take bus number 6 or 6A and get off at Raben-Steinfeld and walk the rest.

―Meinhard (Hitchwiki), May 2011

I think this bus stop was is the best place to hitch for the 14 autobahn south to the A24, although it took 5 hours so there may be better... 

―Anonymous",DE,5.0
1798,52.19516921775344,7.162128925323278,DE,2.0,90.0,,"Ochtrup-west direction Muenster. Shit in this direction, almost no traffic. Also not the easiest area to hitchhike anyway.

―Anonymous, May 2014",DE,5.0
1260,51.00876025854779,13.729822464287691,DE,2.0,,,,DE,5.0
2286,53.62063349655876,9.90805113315681,DE,2.0,,,"To go north, either you'd have to get the left-turners, they stop at some traffic-lights, next to their line is a slim, but secure area where you can stand. The right-turners can stop at a bus-stop. But i fear most people drive within Hamburg and wouldn't take hitchers going far north, although i saw plenty of plates from the cities along the A23 north.
We gave up. 


―Anonymous, December 2014",DE,5.0
1270,51.0230186,7.0037568,DE,2.0,,,"Small petrol station with lots of local traffic, but got a lift to a good station on A3 heading north after 45 minutes

―Anonymous",DE,5.0
146,47.92211965152215,8.50507879257171,DE,2.0,,,,DE,5.0
1792,52.1921272422622,7.11150169372559,DE,2.0,,,"Pretty bad spot to hitch onto the A31 or B54, fast traffic and no spots for cars to stop.Do not get out here!

―Anonymous",DE,5.0
61,47.71814994781208,10.330740451811984,DE,2.0,,,"We tried to go direction Munich from here. Did not work out and we changed our spot for the bus stop in Beethovenstr. after a while. 
There it was way better!

―Anonymous, August 2016",DE,5.0
1827,52.230984307019,8.1636418356898,DE,2.0,40.0,,"Sufficient hard shoulder to stand on, but extremely low traffic on this on-ramp.

―Anonymous, May 2011",DE,5.0
1768,52.1508015524205,10.358492732048,DE,2.0,53.0,,"Traffic is to fast to stop. most cars will not go to the highway but go straight ahead. i hh here twice. Once i get a lift after 40min. next time i waited over 100min and finally gave up!

―Anonymous",DE,5.0
2347,54.067342416613954,13.95273675219347,DE,2.0,,,,DE,5.0
531,48.93968196352278,12.621212840080396,DE,2.0,5.0,,"Terribly dangerous for cars to stop and probably illegal, but I didn't have another choice because I only got until here with the ride before. Thankfully somebody took me after only a few minutes.

―Anonymous, February 2014",DE,5.0
916,50.17092370692138,7.691253662109517,DE,2.0,,,,DE,5.0
1109,50.84423990230037,12.806629061699692,DE,2.0,90.0,,"Don't let yourself be dropped off at this highway exit. Cars turning left onto the A4 might be easier than hose turning right. 

―Anonymous, July 2015",DE,5.0
442,48.6929656,9.198638,DE,2.0,45.0,,,DE,5.0
924,50.201724794442946,11.78114744879945,DE,2.0,180.0,,"I also made the mistake once to try to hitch here. Don't! Just go some meters further to the entrance to the motorway (direction: Berlin)...works very good there!

―Timsen (Hitchwiki), March 2013

Autohof Mnchberg Nord

Its hard to hitch-hike because it's not direct at the motorway so the cars must leave it. 
I stood 4h to hitchhike in direction to Chemnitz

―Anonymous",DE,5.0
1733,52.05521024676197,8.639231622219143,DE,2.0,,,,DE,5.0
1112,50.85043514503259,10.99955463409409,DE,2.0,60.0,,"Richtung Ilmenau/Meiningen sehr gut, Richtung Smmerda/Erfurt ausreichend, Richtung Ost oder West auf der A4 sehr schlecht.
- gut anzuhalten, Autobahnauffahrt auf die A71

Ich kam von Sden, A71 und musste Richtung Westen, A4 und dachte es wre der beste Punkt, um ein Auto zu erwischen, was ber die A71 auf die A4 fhrt weil mein Ride vorher nach Erfurt reingegangen wre - totaler Fehlschlag; lieber nach Erfurt-West (A4) oder Erfurt-Bindersleben (A71) mitfahren - von da aus ist der Anschluss nach Westen (Gotha, Eisenach und weiter) besser.

―Anonymous, September 2013",DE,5.0
2355,54.08052481222725,12.187529978387369,DE,2.0,,,,DE,5.0
1185,50.93070300407896,6.3382143477096,DE,2.0,,,"Almost no car stops here because this isn't a gas station it's just a parking place.

―Anonymous, December 2015",DE,5.0
1174,50.918049693448125,6.845096784287692,DE,2.0,75.0,,"Thumbed here two hours or so until giving up as it got dark. 

―Fverhart (Hitchwiki), October 2012

There are often traffic-jams at this place. So if you start at the rush-hour you probably have better changes to start here.

―DerZyklop (Hitchwiki), October 2012

Based on one experience not a good spot to get to Rasthof Frechen.

―Anonymous, October 2012",DE,5.0
939,50.27969558037876,10.960166394708835,DE,2.0,45.0,,"Ich wurde auf dem Weg auf der A73 Richtung Norden hier herausgeschmissen und es war der ungünstigste Ort dafür - lieber eine Auffahrt früher oder eher. Wer hier strandet, sollte versuchen über Coburg - Bad Rodach auf der Landstraße weiterzukommen. So hab ich es am Ende nach Hildburghausen geschafft.

―Postfrosch (Hitchwiki), September 2013

Ein blder Punkt, maximal um nach Coburg hineinzutrampen. Hoffe nicht zu viel auf einen Ride auf die A73. Oder habe viel Geduld. Hier ist nicht viel Verkehr.

―Anonymous, September 2013",DE,5.0
940,50.287297025603095,10.980442095592926,DE,2.0,240.0,,"We got out of the previous car here at the OMV, we tried to hitch for like 5 mins and saw that its a very bad place. So we tried to walk around in Coburg looking for a better place but we didnt really find one, so after a couple hours we came back. We waited there from 11pm to 2.30 am at the night in time of the Samba Festival in Coburg. It was cold and dark, all people went to the festival. It was a very bad place, because there is almost no traffic in the A73 motorway. Do NOT hitchhike to Coburg if you can!

―Anonymous, August 2014",DE,5.0
437,48.6640171245456,9.366727909943418,DE,2.0,,,,DE,5.0
1106,50.8388404078248,8.04365515708923,DE,2.0,,,,DE,5.0
1039,50.710141856144894,7.1401328177516,DE,2.0,,,"Good spot if you just want to go on the other side of the Rhein, but very hard to get in the direction of Cologne.

―Anonymous, March 2012",DE,5.0
1162,50.908530159976,12.067174720766,DE,2.0,,,,DE,5.0
2389,54.29570106458348,13.051300702247094,DE,2.0,,,"yep try along rostocker chaussee to get to rostock

―Anonymous, April 2018

Avoid it!

―Anonymous, March 2013",DE,5.0
1859,52.2675237801432,7.89436340332031,DE,2.0,,,"Ramp ""Lotte"", not much traffic and also not the best place for cars to stop. Most will only to towards Laggenbeck or Ibbenbren. Prepare yourself for a long waiting time :)

―Anonymous",DE,5.0
1847,52.256469147465566,8.09180670976666,DE,2.0,120.0,,"Stucked heading Netherlands

―Anonymous, July 2016",DE,5.0
946,50.31659762169753,7.498585392175606,DE,2.0,30.0,,"I was lucky, because one car picked me up after some 30 minutes. But there was almost no traffic

―Xkomczax (Hitchwiki), July 2013

Parking place Moseltal. Not a lot of traffic, the cars are stopping mostly because of the view. Plus there are parking places for trucks as well. But in general there is not a lot of traffic, if possible, get out of the car on another spot.

―Anonymous, July 2013",DE,5.0
965,50.4162023569114,7.93990194797516,DE,2.0,,,"there was much traffic on the road on tuesday evening but really nobody was willing to give me a lift

―Anonymous",DE,5.0
1154,50.899244341014914,7.151905991256027,DE,2.0,120.0,,"Konigsforst-Ost; Little traffic and many local cars. Hitched out of here three times so far, and only gotten a ride once, into Kln. The other two times I gave up after three hours and went back to my girlfriends place.
Konigsforst-West is marginally better. When using this raststtte to go south, better try to get a ride to Siegburg and try from there to get further. 

―Anonymous",DE,5.0
1153,50.898399193091045,7.082649857982001,DE,2.0,,,,DE,5.0
1752,52.11260554593635,11.612975116932228,DE,2.0,,,,DE,5.0
955,50.3685600225934,11.893311451793132,DE,2.0,45.0,,"Not a good lift point!
I waite 45min until i had ride.

―Anonymous, July 2016",DE,5.0
435,48.6448974329894,11.513243305396522,DE,2.0,60.0,,"Maybe some of you wont find this info so bad but this is where the police told us to catch a ride and we found one after an our and he took us to Augsberg. We felt like we could we wait for a lot more though...

―Mateo (Hitchwiki), September 2012

Towards Augsburg and Suttgart and also Munich. Very few cars go here and many of them refuse with a nice smile.

―Anonymous, September 2012",DE,5.0
948,50.32532779528992,11.785772413189997,DE,2.0,60.0,,"Autohof. It is really bad. A lot of local people but just a few going on the motorway A9.

―Anonymous, July 2013",DE,5.0
1199,50.93849696339973,10.95439696311772,DE,2.0,3.0,,"I was lucky and one of the cars that was on the parking could give me a ride on the A4 directly

―Thumb-up (Hitchwiki), June 2016

Very small parking and most of the people will continue on the A71.

―Anonymous, June 2016",DE,5.0
914,50.167846066288405,6.888272393103683,DE,2.0,,,"Almost no traffic here.

―Anonymous",DE,5.0
1004,50.5854437628402,8.65491986274719,DE,2.0,,,"bad place for getting to A5 over the Ring; at least mid-week before noon and it's not very good to stop 'cause it's the left lane in front of the traffic light

―Anonymous",DE,5.0
1100,50.83219507443605,9.571164016928872,DE,2.0,15.0,,"not much traffic at that on-ramp, had a lot luck only waited 30min to get a lift to Gieen (a5). if u come frome the north it might be better to get off one gasstation earlier, called ""Hasselberg""

―Anonymous, October 2011

It was difficult to get southern on the A7 from here...

―Anonymous, March 2014",DE,5.0
1888,52.3058415388491,7.0584824681282,DE,2.0,,,"Nearly no traffic, you need to have luck to hitch here. Well space for cars to stop, but not for trucks. Better try the ramp or go back. Empty area!

―Anonymous",DE,5.0
2310,53.862173189094,10.625062750856,DE,2.0,,,"If you arrive here, walk directly until another exit or to the trainstation, because I wait 4 hours with different signs (North, DK, german cities and also without signs) and except insults nobody answer me (Hi hitchhike since 10 000km, worst spot of my trip).

―Anonymous, April 2012",DE,5.0
1887,52.30521585596706,7.490850141562167,DE,2.0,,,,DE,5.0
1003,50.58471439866498,8.64718391757053,DE,2.0,,,"Got dropped off here by a local who said it would be a good place to hitchhike from. Stood here for a while trying to get onto the E40 heading to Cologne, and it wasn't a great spot. Not much traffic, and though a few people offered us lifts, most of them were only going very small distances. Eventually got a lift quite a bit of the way to Cologne though, but it took patience.

―Anonymous, April 2013",DE,5.0
1082,50.80628691637872,8.778783663065713,DE,2.0,90.0,,"Awful experience! Waited for over two hours to get a lift heading North towards Kassel without success! Only locals or people going North West towards Korbach... Got a train instead.

―Anonymous, August 2012

Had luck with a truck, just before I wanted to walk to the Ausfart (exit), but rest, only local!

―Vivianerose (Hitchwiki), August 2012

Gas station; direction north
It's possible to get to A49/Kassel from here, but there's also a lot of local traffic (I guess especially mid-week). It might take a while if you're unlucky.

―Anonymous, June 2011",DE,5.0
1000,50.5767238749019,10.41012134598973,DE,2.0,,,,DE,5.0
900,50.11814880501688,8.541860420568801,DE,2.0,60.0,,"really small gas station on the highway. if you get dropped there, you will meet mostly locals (if any). avoid being dropped there if you wanna continue on the a5...

―Better dressed (Hitchwiki), January 2014

I got stuck there heading to A5. Not a good idea. After a goood long time someone was soo gentle to make a 30k detour for leaving me on the A5.

― (Hitchwiki), February 2014

Highway service station ""Frankfurt a. M."" on the A66 towards Frankfurt centre and Gieen.

―Anonymous, January 2012",DE,5.0
1755,52.12013394676065,7.089419603346251,DE,2.0,,,"On-ramp 31 Heek on the A31 towards Emden. Not much traffic, no hard shoulder and fucked up people, great combination!

―Anonymous, October 2013",DE,5.0
2418,54.4430911454438,11.1801820993423,DE,2.0,90.0,,"Better directly at the on-ramp :)

―Koendev (Hitchwiki), June 2013

Because it seemed too difficult to get a ride at the habour, we went here. In generell roundabouts are very effectiv, but not so here! 

―Anonymous",DE,5.0
1093,50.8203910049269,12.4497413635254,DE,2.0,,,"Bad hitchhiking spot near Meerane, although if you find yourself stuck in the area it seems to be the best place to hitchhike from. However you really should consider taking a train to Zwickau or Chemnitz, and trying from one of those places instead. As you can see on the satellite image there is very little traffic on this road, but like anywhere you will get rides if you look desperate enough. I got a car to stop by doing an 'emergency' signal on the side of the road and holding out a sign with just a black arrow on it. To get here, walk from Meerane. For more info, see http://www.hitchwiki.org/Meerane

―Anonymous",DE,5.0
1217,50.95665298423033,13.914203882216327,DE,2.0,,,,DE,5.0
1832,52.238838073059966,9.930378761948733,DE,2.0,,,"for some reason people who come there all have cars packed with things with no free space


―Licor007 (Hitchwiki), September 2012",DE,5.0
1099,50.8312686449656,13.883948564529655,DE,2.0,,,"Saturday 19:00 (football night) almost no cars going to CZ. dont waste time here and walk straight to the rest place on the highway, it's only 2 km. there we hitchhike the first car passing by and went straight to Prague.

―Anonymous, June 2016",DE,5.0
541,48.9918764200508,12.2404861450195,DE,2.0,,,"The truck stop Rosenhof which used to be there is closed (and has been closed for years, judging by the vegetation overgrowing the former parking lot), therefore most cars passing aren't going on the Autobahn..

―Achi (Hitchwiki), September 2013

Bad. And yet, it worked for me within 15 minutes. Would NOT recommend it, though! 

―Cha (Hitchwiki), May 2015

Not a good place to get to the motorway.
Better try to get to Regensburg by the road, and start from there.

―Anonymous",DE,5.0
1202,50.9444286194398,6.986276099286162,DE,2.0,,,"Sliproad to the motorway. Average waiting time maybe 2 hours. Once we (3 people) waited here for 7-8 hours, then gave up. Little space for cars to stop - much better spots elsewhere.
http://www.hitchwiki.org/Kln

―Anonymous

Sliproad to the motorway. Average waiting time 30-60 minutes. Not a very bad spot, but there are better ones nearby. For more info, see http://www.hitchwiki.org/Kln

―Anonymous",DE,5.0
907,50.135310758338,8.6218643188457,DE,2.0,,,"Cars are going too fast here, and they divide between north, south, heaven and hell.  No place to stop unless there are now parked cars (and they are always there).

―Anonymous, November 2011",DE,5.0
909,50.14410236474018,8.683032631874347,DE,2.0,,,,DE,5.0
1211,50.9497886,7.8611919,DE,2.0,,,,DE,5.0
1102,50.833197945112005,9.573543598947866,DE,2.0,150.0,,"Don't use the fuel station at the Kirchheimer Kreuz if you're going west towards Gießen or Cologne. It is not indicated in the signs if you arrive from the A4 from east, so nobody will stop from there.

―Anonymous, September 2011

the autohof is a bad place to get a ride. almost every car is local. not enough traffic. we waited for 3 hours. 

―Anonymous, November 2013

It was quite difficult to get southern from here into the direction of Würzburg (A7). It didn't work at the Shell station at all, and took quite some time at the Esso-station.

―ManuelW (Hitchwiki), March 2014

on A7, A5, and A4. at the intersection by burger king is good for any direction.  people stop for food and gas, and will pick you up.

―Anonymous",DE,5.0
2409,54.348132237111,10.1252411305904,DE,2.0,,,"Didn´t have any luck here - very few cars, and most of those went to the north or were locals...

―Santa klaus (Hitchwiki), March 2012

not the best spot, but still, there are people heading to Lbeck and Hamburg, most of them try to avoid city-traffic, for me it was twice a good alternative to the IKEA spot further down!

―Anonymous",DE,5.0
2332,53.933192054196326,9.485694408387404,DE,2.0,,,,DE,5.0
1210,50.94917107521156,6.933878302574271,DE,2.0,40.0,,"Saturday morning destination Netherlands. Few cars avaible when it is red and no space to stop when it is green. And many cars stay in Cologne.

―Anonymous, July 2015",DE,5.0
533,48.955410753268346,10.18320286273887,DE,2.0,,,"We thought this might be a good spot, as it is a big Autohof with McDonalds and stuff. But we were very mistaken; horrible place with only local traffic...Better go to Elwanger hhe, ca. 3km north...

―Anonymous, August 2016",DE,5.0
106,47.81382901781706,12.36692316499398,DE,2.0,,,,DE,5.0
1874,52.2976176799959,7.57776618003845,DE,2.0,,,"Bus stop direction Rheine. Good to lift out of this village to Rheine or the A30 ramp.Bus only 2x a day to Rheine!

―Anonymous",DE,5.0
1835,52.240977180333815,8.919732213020383,DE,2.0,,,,DE,5.0
1725,52.0057518664854,10.5419987440109,DE,2.0,,,"it is not easy to get a lift from here. the drivers will see you late because of the curve and the bridge in front of you, also there is not to many traffic. it might require luck to get away

―Anonymous",DE,5.0
101,47.8066984764639,12.1201515197754,DE,2.0,915.0,,"got dropped at the petrol station also and wanted to go to salzburg(with a sign!!). thought i was stuck here. but on the side of the roundabout where the traffic from rosenburg comes from i finally got a ride. might have been lucky though. was a friday afternoon, maybe then getting onto the autobahn again works better(?)

―Anonymous, July 2011

end july 2011, on the onramp to the motorway headed to Austria ; worked well, with rain and it looked like nothing...

―Anonymous, October 2011

Got dropped off here to go to Salzburg, there were a lot of people but we were hitchhiking for 1,5 day before we got a ride.

―Anonymous, October 2011

we got dropped at a petrol station here and tried to hitch to innsbruck for a few hours, with no luck. If you plan to go south from here you are much better to get a ride up to the next station, about 15kms, which gets all the traffic from germany going south.. from there it was easy.

―Anonymous",DE,5.0
2319,53.880571756949,10.662724971731,DE,2.0,,,,DE,5.0
2030,52.50486269867074,13.253247282260048,DE,2.0,33.0,,"What does this have to do with hitchhiking?

―Anonymous, December 2013

If u want to go to a very nice swimming place in Berlin u should take the S-train to heerstrasse station and start walking the road called teufelsseechaussee and while u walk just keep your thumb up and probably someone will take u there. (If not, u can still walk there it's not too far away =) 

―Anonymous, August 2013",DE,5.0
464,48.75166554624939,11.455379962922576,DE,2.0,60.0,,"No shoulder for on-ramp!  Too dangerous.  There is a petrol station down the street and maybe you'll have better luck there...

Love,
The East Cackalacky Ascetic Marching Death Band

―Anonymous, July 2013",DE,5.0
1618,51.681616608991945,9.160862803458627,DE,2.0,,,,DE,5.0
1968,52.3981805140966,13.542557001111843,DE,2.0,,,"Building site till 2021 - avoid this place

―Anonymous, November 2018

I've spend 2 hours here, without any success. However, I've seen a lot of plates from UK, NL and eastern germany. 

―Anonymous, May 2014",DE,5.0
1969,52.40136195824335,13.51347112655585,DE,2.0,,,"Good place to stop, but very few cars. 

―Anonymous, May 2014",DE,5.0
359,48.45409596614419,9.965339746004739,DE,2.0,,,"Never ever go there, I don't know who marked that spot, but I'am quite sure he or she has never been there because you just can't get on the motorway there wether it is the A8 to Munich/Stuttgart or the B10. There's no on ramp on the motorway its just a crossing for the A8 and the B10 without a possibilty to get on or off the motorway.

―Thumberino (Hitchwiki), May 2013",DE,5.0
1419,51.32928923836137,6.211332992781016,DE,2.0,360.0,,"Sehr viele Niederlnder, gute Mglichkeit nach Venlo zu kommen. 
Nahezu unmglich in Richtung Sden.

―Anonymous, July 2013",DE,5.0
287,48.17736733184812,8.575428165449505,DE,2.0,5.0,,"Small commuters parking next to the motorway's on-ramp. Easy for people waiting at the light to see you. Not much room to stop, though, just the on ramp itself. 

―Anonymous, May 2013",DE,5.0
1509,51.48033433067389,7.392665182810288,DE,2.0,120.0,,"Not much traffic, mostly locals, I waited 2,5 hours without getting a ride. Friends of mine waited 1,5h before getting a ride.

―Anonymous, April 2012

Is a place where people meet to have sex, had a strange experience with a guy who wanted my number after giving me a lift

―Anonymous, November 2015

sorrry this commentar was for the spot above :(

―Anonymous, November 2015",DE,5.0
2077,52.60420108811537,13.523475766182912,DE,2.0,,,,DE,5.0
1519,51.49482451133088,7.262108266352492,DE,2.0,15.0,,"On ramp to A40 for people heading east, north or west. Lots of local traffic, but just ask your driver to drop you at the next gas station, for example Beverbach on the way to Dortmund.

―Anonymous, March 2016",DE,5.0
1435,51.34832286252108,7.524398803710831,DE,2.0,,,"You can go there by public bus which is going to Bissingheim from Hagen mein train station. From there it is a 10 Min. walk.

―Anonymous, March 2016",DE,5.0
1979,52.418986667757,9.8335286379025,DE,2.0,120.0,,"Tried this place before I knew about hitchwiki on my first hitchhiking trip to Berlin. This place is terrible, after a long try we just gave up and went to another place..

―Anonymous, December 2012

Its a good place, a lot of cars, but there are possible a short lift to suburb or gas station on A2, the best in Hanover on direction to Berlin.


―Anonymous, September 2014

I spent here amost 2 hours, but i couldn't hitch any car to Berlin or Magdeburg. waiting here is senseless

―Anonymous, May 2012",DE,5.0
2078,52.608018946132,13.528987169116,DE,2.0,,,"I tried to hitchhike from here to Szczecin (Stettin), but it didn't work. There is a petrol station, but few cars stop here to refuel and it is on the other side of the street. I suggest you to walk a bit and go to the cross between B2 and Berliner Ring, it's much better.

―Anonymous, July 2011",DE,5.0
1507,51.478272010465105,12.079673929840391,DE,2.0,,,"direction magdeburg, may work but dangerous place for drivers to stop; under construction may get better

―Anonymous",DE,5.0
2081,52.61858865362,12.980268800811,DE,2.0,,,,DE,5.0
738,49.67364316107496,8.602611758368159,DE,2.0,20.0,,"There is a small space for cars to pull over before the on-ramp. But there are not too many cars entering the higway. 

―Anonymous, June 2016",DE,5.0
1412,51.3194017624593,12.5234699249268,DE,2.0,,,"no one stops for leipzig


―Anonymous",DE,5.0
763,49.778392701888485,9.942404866218112,DE,2.0,30.0,,,DE,5.0
2074,52.595450385299834,13.28636238423029,DE,2.0,,,"wait 3 hours there, but no car stoped!


―Anonymous, September 2014

The cars slow down on the traffic lights, but do not have time to stop. And mosst of the cars going north do not go on the A111, but after 500m they turn right to Hermsdorfer Damm.

―Anonymous, June 2012",DE,5.0
360,48.4545950338855,10.0262635946274,DE,2.0,,,"IMO there's too little space for cars to stop here. Better option would be to walk back the road B19 300m towards Ulm to bus stop at the small crossroads. Most cars going towards München come from Ulm anyway.

―Anonymous, October 2011

Take bus no 58 from Ulm ZOB to get here.

―Anonymous, October 2011",DE,5.0
1404,51.30028124409318,6.805566787718228,DE,2.0,80.0,,,DE,5.0
700,49.495192216995,10.999417214759,DE,2.0,,,,DE,5.0
2158,53.057757214909486,8.791111457620573,DE,2.0,60.0,,"It was my first day in Germany, and I was lost a little bit. I waited here for 1 hour.

―Anonymous, March 2014",DE,5.0
2071,52.581580460764,13.432266621853,DE,2.0,,,,DE,5.0
695,49.47779751823268,11.181408405304849,DE,2.0,45.0,,"A3 direction Wrzburg / Frankfurt. Few cars. Mostly locals. Ask the drivers waiting at the red light to drop you off at the next rest area on the hightway.

―Anonymous, April 2015",DE,5.0
2161,53.06259303963788,8.870971642626703,DE,2.0,180.0,,,DE,5.0
2068,52.573999432966,12.974539602353,DE,2.0,60.0,,,DE,5.0
2006,52.466520976104,13.457779884212,DE,2.0,,,"Cars going to Dresden use the left lane and don't stop...

―Anonymous, July 2011",DE,5.0
1397,51.29001881712633,12.138644882715743,DE,2.0,108.0,,"I was there on a Monday together with two more hitchhikers, an American and a German. A woman picked us all up and got us straight to Munich!!!

―Emanuele19956 (Hitchwiki), August 2015

horrible place! the autohof is really small!
when i was there i found nobody within 3 hours going in direction to berlin or at least staying loing enough on the a9 till the next gas station. nearly everbody going in direction to nrnberg.
if you are there speak to the people directly - it's the only chance!

―Anonymous, March 2013",DE,5.0
2168,53.07415302491262,8.78626418284371,DE,2.0,,,"There is a little chance to go out of this city. The is enough place to stop the car, but not many cars go there. Direction to Oldenburg.

―Anonymous",DE,5.0
1959,52.37797851588451,13.56177467930149,DE,2.0,200.0,,"A bad place to hitchhike, because the petrol station is really low frequented

―Anonymous, September 2012

A small gas station with low frequency of cars, but much better than Schoenefeld. You can got there by foot from the willage, going along the highway through the forrest. It takes about 45 mins.

―Anonymous, July 2014

AVOID this place! Other information regarding this petrol station are obsolete. Because of the new highway A113(finished in 2008) very close hardly any car goes here. I was waiting at this petrol station for a LONG time, never seen such uncrowded place. So beware. Any village gas station has higher frequency!

―Anonymous",DE,5.0
294,48.207075893089616,11.618420720098078,DE,2.0,,,"A local guy brought us to another place after 15 min of waiting.

―Prochy (Hitchwiki), July 2012

Mostly local traffic going to the city only

―Anonymous, July 2012",DE,5.0
220,48.053342811242736,9.337577873366588,DE,2.0,,,"not very good to hitchhike towards Tuttlingen

―Anonymous",DE,5.0
1446,51.35137356220177,12.478411143948549,DE,2.0,,,,DE,5.0
352,48.4366465526804,9.97831106185913,DE,2.0,,,"Few traffic that goes to the highway.

―Anonymous",DE,5.0
735,49.64516451009871,8.617554545402315,DE,2.0,,,"Not enough space to pull over. A lot of traffic.

―Anonymous, March 2016",DE,5.0
1475,51.39991876557174,12.181743621826785,DE,2.0,,,"Try nearby petrol station.

―Anonymous, May 2019

One of the better spots to hitchike North or South via A9 from Halle (I couldn't find a good spot....). Lots of cars in this spot, but it's not a good place to stop for cars and pick you up - you will have to wait for a driver who doesn't care that he basically blocks the freeway entrance ramp if he/she picks you up :) Anyways, it has always worked out!

―Anonymous, August 2014",DE,5.0
710,49.52640777426076,8.572808523410187,DE,2.0,,,"A gas station with friendly employees, VERY few cars stopping and not useful at all to get onto the highway. 

―Anonymous, February 2015

there is an ESSO petrol-station along A659 (eastward direction). you can reach A5 (via A659) within minutes. drivers at this place can take you to weinheim as well as heidelberg (south) or darmstadt (north) on A5. you can also ask just to get taken to another relais (petrol station) on A5. this station here is rather small. it is difficult to reach it from nearby 'rhein-neckar-zentrum'. take tram number 5 from the city center of mannheim to RHEIN-NECKAR-ZENTRUM (a shopping mall), walk on 'heidelberger strae' east, cross the autobahn over the bridge, and walk (illegal!) along it west towards the station again. it is possible, only 300 meters. on my personal rating from ""1"" to ""10"" (""1"" very bad, ""10"" perfect) i will rate this spot a ""7"".

―Anonymous, March 2011",DE,5.0
